sample_id,filename,split,source,sample_type,x,y,valid_pixels,change_pixels,ignore_pixels,valid_ratio,change_ratio,label_values
jrc_tmf_2020_2023_amazon_brazil_02_stable_006144_006400,jrc_tmf_2020_2023_amazon_brazil_02_stable_006144_006400.png,val,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,6400,6144,54336,8025,11200,0.8291015625,0.14769213780918727,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_000256,jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_000256.png,val,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,256,6400,65345,856,191,0.9970855712890625,0.013099701583900834,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_000768,jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_000768.png,val,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,768,6400,65536,264,0,1.0,0.0040283203125,0|1
jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_001024,jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_001024.png,train,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,1024,6400,60531,1603,5005,0.9236297607421875,0.026482298326477343,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_001280,jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_001280.png,train,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,1280,6400,53613,1778,11923,0.8180694580078125,0.03316359838098969,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_002304,jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_002304.png,test,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,2304,6400,61617,484,3919,0.9402008056640625,0.007854975088043885,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_002560,jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_002560.png,test,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,2560,6400,65533,286,3,0.9999542236328125,0.004364213449712359,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_003072,jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_003072.png,train,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,3072,6400,65536,713,0,1.0,0.0108795166015625,0|1
jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_003328,jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_003328.png,train,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,3328,6400,65535,364,1,0.9999847412109375,0.005554283970397498,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_003584,jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_003584.png,train,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,3584,6400,65535,159,1,0.9999847412109375,0.002426184481574731,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_003840,jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_003840.png,train,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,3840,6400,65536,318,0,1.0,0.004852294921875,0|1
jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_006656,jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_006656.png,val,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,6656,6400,53016,1971,12520,0.8089599609375,0.037177455862381165,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_006656_000000,jrc_tmf_2020_2023_amazon_brazil_02_stable_006656_000000.png,val,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,0,6656,58842,2060,6694,0.897857666015625,0.03500900717174807,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_006656_000512,jrc_tmf_2020_2023_amazon_brazil_02_stable_006656_000512.png,val,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,512,6656,59596,2847,5940,0.90936279296875,0.04777166252768642,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_006656_000768,jrc_tmf_2020_2023_amazon_brazil_02_stable_006656_000768.png,val,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,768,6656,53417,1234,12119,0.8150787353515625,0.023101259898534173,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_006656_002304,jrc_tmf_2020_2023_amazon_brazil_02_stable_006656_002304.png,test,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,2304,6656,58283,1565,7253,0.8893280029296875,0.02685174064478493,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_006656_002560,jrc_tmf_2020_2023_amazon_brazil_02_stable_006656_002560.png,test,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,2560,6656,65405,7567,131,0.9980010986328125,0.1156945187676783,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_006656_002816,jrc_tmf_2020_2023_amazon_brazil_02_stable_006656_002816.png,test,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,2816,6656,65476,3339,60,0.99908447265625,0.05099578471501008,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_006656_003072,jrc_tmf_2020_2023_amazon_brazil_02_stable_006656_003072.png,train,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,3072,6656,65536,234,0,1.0,0.003570556640625,0|1
jrc_tmf_2020_2023_amazon_brazil_02_stable_006656_003584,jrc_tmf_2020_2023_amazon_brazil_02_stable_006656_003584.png,train,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,3584,6656,65535,291,1,0.9999847412109375,0.004440375371938659,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_006656_003840,jrc_tmf_2020_2023_amazon_brazil_02_stable_006656_003840.png,train,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,3840,6656,65535,768,1,0.9999847412109375,0.011718928816662852,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_006656_004096,jrc_tmf_2020_2023_amazon_brazil_02_stable_006656_004096.png,train,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,4096,6656,60971,1650,4565,0.9303436279296875,0.027062045890669333,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_006912_000000,jrc_tmf_2020_2023_amazon_brazil_02_stable_006912_000000.png,val,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,0,6912,57470,479,8066,0.876922607421875,0.008334783365234036,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_006912_000256,jrc_tmf_2020_2023_amazon_brazil_02_stable_006912_000256.png,val,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,256,6912,53370,3121,12166,0.814361572265625,0.05847854599962526,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_006912_002304,jrc_tmf_2020_2023_amazon_brazil_02_stable_006912_002304.png,test,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,2304,6912,52554,10799,12982,0.801910400390625,0.20548388324390152,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_006912_002560,jrc_tmf_2020_2023_amazon_brazil_02_stable_006912_002560.png,test,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,2560,6912,65466,7451,70,0.998931884765625,0.11381480463141172,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_006912_002816,jrc_tmf_2020_2023_amazon_brazil_02_stable_006912_002816.png,test,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,2816,6912,65526,2304,10,0.999847412109375,0.03516161523669994,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_006912_003072,jrc_tmf_2020_2023_amazon_brazil_02_stable_006912_003072.png,train,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,3072,6912,65529,1003,7,0.9998931884765625,0.015306200308260465,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_006912_003328,jrc_tmf_2020_2023_amazon_brazil_02_stable_006912_003328.png,train,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,3328,6912,65536,234,0,1.0,0.003570556640625,0|1
jrc_tmf_2020_2023_amazon_brazil_02_stable_006912_003584,jrc_tmf_2020_2023_amazon_brazil_02_stable_006912_003584.png,train,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,3584,6912,65534,771,2,0.999969482421875,0.011764885402996918,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_006912_003840,jrc_tmf_2020_2023_amazon_brazil_02_stable_006912_003840.png,train,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,3840,6912,65536,1042,0,1.0,0.015899658203125,0|1
jrc_tmf_2020_2023_amazon_brazil_02_stable_006912_004096,jrc_tmf_2020_2023_amazon_brazil_02_stable_006912_004096.png,train,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,4096,6912,60458,1333,5078,0.922515869140625,0.022048364153627313,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_007168_002560,jrc_tmf_2020_2023_amazon_brazil_02_stable_007168_002560.png,train,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,2560,7168,65237,976,299,0.9954376220703125,0.014960835108910588,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_007168_002816,jrc_tmf_2020_2023_amazon_brazil_02_stable_007168_002816.png,train,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,2816,7168,65533,324,3,0.9999542236328125,0.004944073977995819,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_007168_003584,jrc_tmf_2020_2023_amazon_brazil_02_stable_007168_003584.png,train,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,3584,7168,65532,429,4,0.99993896484375,0.006546420069584325,0|1|255
jrc_tmf_2020_2023_amazon_brazil_02_stable_007168_003840,jrc_tmf_2020_2023_amazon_brazil_02_stable_007168_003840.png,train,jrc_tmf_2020_2023_amazon_brazil_02_stable,positive,3840,7168,65535,918,1,0.9999847412109375,0.014007782101167316,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000000_000000,jrc_tmf_2020_2023_amazon_colombia_01_000000_000000.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,0,0,63562,6759,1974,0.969879150390625,0.10633711966269155,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000000_002048,jrc_tmf_2020_2023_amazon_colombia_01_000000_002048.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,2048,0,64558,826,978,0.985076904296875,0.012794696242138852,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000000_004096,jrc_tmf_2020_2023_amazon_colombia_01_000000_004096.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,4096,0,63584,13932,1952,0.97021484375,0.21911172622043282,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000000_004352,jrc_tmf_2020_2023_amazon_colombia_01_000000_004352.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,4352,0,65524,1896,12,0.99981689453125,0.02893596239545815,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000000_004864,jrc_tmf_2020_2023_amazon_colombia_01_000000_004864.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,4864,0,63284,435,2252,0.96563720703125,0.006873775361860818,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000000_005120,jrc_tmf_2020_2023_amazon_colombia_01_000000_005120.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,5120,0,53950,2136,11586,0.823211669921875,0.03959221501390176,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000000_005632,jrc_tmf_2020_2023_amazon_colombia_01_000000_005632.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,5632,0,58394,1507,7142,0.891021728515625,0.02580744597047642,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000000_005888,jrc_tmf_2020_2023_amazon_colombia_01_000000_005888.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,5888,0,65136,223,400,0.993896484375,0.0034236059936133627,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000256_000000,jrc_tmf_2020_2023_amazon_colombia_01_000256_000000.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,0,256,62288,6917,3248,0.950439453125,0.1110486771127665,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000256_001792,jrc_tmf_2020_2023_amazon_colombia_01_000256_001792.png,train,jrc_tmf_2020_2023_amazon_colombia_01,negative,1792,256,65535,0,1,0.9999847412109375,0.0,0|255
jrc_tmf_2020_2023_amazon_colombia_01_000256_004096,jrc_tmf_2020_2023_amazon_colombia_01_000256_004096.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,4096,256,56287,23191,9249,0.8588714599609375,0.41201343116527794,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000256_004352,jrc_tmf_2020_2023_amazon_colombia_01_000256_004352.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,4352,256,64377,7902,1159,0.9823150634765625,0.12274570110443171,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000256_004608,jrc_tmf_2020_2023_amazon_colombia_01_000256_004608.png,train,jrc_tmf_2020_2023_amazon_colombia_01,negative,4608,256,65535,0,1,0.9999847412109375,0.0,0|255
jrc_tmf_2020_2023_amazon_colombia_01_000256_004864,jrc_tmf_2020_2023_amazon_colombia_01_000256_004864.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,4864,256,65372,216,164,0.99749755859375,0.003304166921617818,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000256_005120,jrc_tmf_2020_2023_amazon_colombia_01_000256_005120.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,5120,256,62470,1001,3066,0.953216552734375,0.01602369137185849,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000256_005376,jrc_tmf_2020_2023_amazon_colombia_01_000256_005376.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,5376,256,63255,2453,2281,0.9651947021484375,0.03877954311912102,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000256_005632,jrc_tmf_2020_2023_amazon_colombia_01_000256_005632.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,5632,256,65529,2801,7,0.9998931884765625,0.04274443376215111,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000256_005888,jrc_tmf_2020_2023_amazon_colombia_01_000256_005888.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,5888,256,64647,752,889,0.9864349365234375,0.011632403669157115,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000512_000000,jrc_tmf_2020_2023_amazon_colombia_01_000512_000000.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,0,512,65259,535,277,0.9957733154296875,0.008198102943655281,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000512_000256,jrc_tmf_2020_2023_amazon_colombia_01_000512_000256.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,256,512,65534,235,2,0.999969482421875,0.00358592486342967,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000512_002560,jrc_tmf_2020_2023_amazon_colombia_01_000512_002560.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,2560,512,62144,1434,3392,0.9482421875,0.023075437693099898,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000512_003584,jrc_tmf_2020_2023_amazon_colombia_01_000512_003584.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,3584,512,53836,2067,11700,0.82147216796875,0.038394382940783116,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000512_003840,jrc_tmf_2020_2023_amazon_colombia_01_000512_003840.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,3840,512,53424,3714,12112,0.815185546875,0.0695193171608266,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000512_004352,jrc_tmf_2020_2023_amazon_colombia_01_000512_004352.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,4352,512,62285,13557,3251,0.9503936767578125,0.2176607529902866,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000512_004608,jrc_tmf_2020_2023_amazon_colombia_01_000512_004608.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,4608,512,64552,1845,984,0.9849853515625,0.028581608625604164,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000512_005376,jrc_tmf_2020_2023_amazon_colombia_01_000512_005376.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,5376,512,65536,575,0,1.0,0.0087738037109375,0|1
jrc_tmf_2020_2023_amazon_colombia_01_000512_005632,jrc_tmf_2020_2023_amazon_colombia_01_000512_005632.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,5632,512,65516,878,20,0.99969482421875,0.013401306551071494,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000512_006912,jrc_tmf_2020_2023_amazon_colombia_01_000512_006912.png,test,jrc_tmf_2020_2023_amazon_colombia_01,negative,6912,512,65536,0,0,1.0,0.0,0
jrc_tmf_2020_2023_amazon_colombia_01_000768_001280,jrc_tmf_2020_2023_amazon_colombia_01_000768_001280.png,train,jrc_tmf_2020_2023_amazon_colombia_01,negative,1280,768,65536,0,0,1.0,0.0,0
jrc_tmf_2020_2023_amazon_colombia_01_000768_002816,jrc_tmf_2020_2023_amazon_colombia_01_000768_002816.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,2816,768,60337,3406,5199,0.9206695556640625,0.056449608034870806,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000768_003072,jrc_tmf_2020_2023_amazon_colombia_01_000768_003072.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,3072,768,61378,12731,4158,0.936553955078125,0.2074195965981296,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000768_003328,jrc_tmf_2020_2023_amazon_colombia_01_000768_003328.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,3328,768,63156,8341,2380,0.96368408203125,0.13206979542719616,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000768_003584,jrc_tmf_2020_2023_amazon_colombia_01_000768_003584.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,3584,768,65293,3036,243,0.9962921142578125,0.0464980932106045,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000768_003840,jrc_tmf_2020_2023_amazon_colombia_01_000768_003840.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,3840,768,59097,1026,6439,0.9017486572265625,0.017361287374993654,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000768_004352,jrc_tmf_2020_2023_amazon_colombia_01_000768_004352.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,4352,768,65185,7452,351,0.9946441650390625,0.11432077932039579,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000768_004608,jrc_tmf_2020_2023_amazon_colombia_01_000768_004608.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,4608,768,63018,10358,2518,0.961578369140625,0.16436573677362024,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000768_004864,jrc_tmf_2020_2023_amazon_colombia_01_000768_004864.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,4864,768,65534,486,2,0.999969482421875,0.007415997802667318,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000768_005120,jrc_tmf_2020_2023_amazon_colombia_01_000768_005120.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,5120,768,65459,2197,77,0.9988250732421875,0.033562993629600205,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_000768_005376,jrc_tmf_2020_2023_amazon_colombia_01_000768_005376.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,5376,768,65528,746,8,0.9998779296875,0.011384446343547796,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_001024_002560,jrc_tmf_2020_2023_amazon_colombia_01_001024_002560.png,train,jrc_tmf_2020_2023_amazon_colombia_01,negative,2560,1024,65536,0,0,1.0,0.0,0
jrc_tmf_2020_2023_amazon_colombia_01_001024_002816,jrc_tmf_2020_2023_amazon_colombia_01_001024_002816.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,2816,1024,65339,576,197,0.9969940185546875,0.008815561915548142,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_001024_003328,jrc_tmf_2020_2023_amazon_colombia_01_001024_003328.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,3328,1024,65363,5747,173,0.9973602294921875,0.08792436087694873,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_001024_003584,jrc_tmf_2020_2023_amazon_colombia_01_001024_003584.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,3584,1024,65535,456,1,0.9999847412109375,0.006958113984893569,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_001024_003840,jrc_tmf_2020_2023_amazon_colombia_01_001024_003840.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,3840,1024,63368,285,2168,0.9669189453125,0.004497538189622522,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_001024_004096,jrc_tmf_2020_2023_amazon_colombia_01_001024_004096.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,4096,1024,61469,180,4067,0.9379425048828125,0.002928305324635182,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_001024_004352,jrc_tmf_2020_2023_amazon_colombia_01_001024_004352.png,train,jrc_tmf_2020_2023_amazon_colombia_01,negative,4352,1024,65536,0,0,1.0,0.0,0
jrc_tmf_2020_2023_amazon_colombia_01_001024_004608,jrc_tmf_2020_2023_amazon_colombia_01_001024_004608.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,4608,1024,65268,3457,268,0.99591064453125,0.052966231537660106,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_001024_004864,jrc_tmf_2020_2023_amazon_colombia_01_001024_004864.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,4864,1024,65532,1630,4,0.99993896484375,0.02487334432033205,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_001024_005120,jrc_tmf_2020_2023_amazon_colombia_01_001024_005120.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,5120,1024,64751,1018,785,0.9880218505859375,0.01572176491482757,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_001024_005632,jrc_tmf_2020_2023_amazon_colombia_01_001024_005632.png,train,jrc_tmf_2020_2023_amazon_colombia_01,negative,5632,1024,65535,0,1,0.9999847412109375,0.0,0|255
jrc_tmf_2020_2023_amazon_colombia_01_001024_006656,jrc_tmf_2020_2023_amazon_colombia_01_001024_006656.png,train,jrc_tmf_2020_2023_amazon_colombia_01,negative,6656,1024,65534,0,2,0.999969482421875,0.0,0|255
jrc_tmf_2020_2023_amazon_colombia_01_001280_001536,jrc_tmf_2020_2023_amazon_colombia_01_001280_001536.png,train,jrc_tmf_2020_2023_amazon_colombia_01,positive,1536,1280,63710,129,1826,0.972137451171875,0.0020247998744310157,0|1|255
jrc_tmf_2020_2023_amazon_colombia_01_001280_002304,jrc_tmf_2020_2023_amazon_colombia_01_001280_002304.png,train,jrc_tmf_2020_2023_amazon_colombia_01,negative,2304,1280,65536,0,0,1.0,0.0,0
