audit_id,sample_id,split,sample_type,source,roi,x,y,valid_ratio,change_ratio,change_pixels,valid_pixels,valid_band,change_band,A_path,B_path,label_path,contact_sheet_path,audit_status,visual_quality,label_alignment,cloud_shadow_issue,water_issue,boundary_confidence,reviewer,review_date,notes
audit_0200,jrc_tmf_2020_2023_se_asia_sumatra_01_004608_000000,train,positive,jrc_tmf_2020_2023_se_asia_sumatra_01,se_asia_sumatra_01,0,4608,0.8209533691,0.0504442214,2714,53802,valid_0.80_0.85,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_sumatra_01_004608_000000.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_sumatra_01_004608_000000.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_sumatra_01_004608_000000.png,quality_report/human_audit_contact_sheets/audit_0200_jrc_tmf_2020_2023_se_asia_sumatra_01_004608_000000.png,,,,,,,reviewer1,,
audit_0201,jrc_tmf_2020_2023_se_asia_sumatra_01_005888_005120,train,positive,jrc_tmf_2020_2023_se_asia_sumatra_01,se_asia_sumatra_01,5120,5888,0.8037109375,0.0414641555,2184,52672,valid_0.80_0.85,change_0.02_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_sumatra_01_005888_005120.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_sumatra_01_005888_005120.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_sumatra_01_005888_005120.png,quality_report/human_audit_contact_sheets/audit_0201_jrc_tmf_2020_2023_se_asia_sumatra_01_005888_005120.png,,,,,,,reviewer1,,
audit_0202,jrc_tmf_2020_2023_se_asia_sumatra_02_stable_006144_002304,val,positive,jrc_tmf_2020_2023_se_asia_sumatra_02_stable,se_asia_sumatra_02_stable,2304,6144,0.8035125732,0.0225412560,1187,52659,valid_0.80_0.85,change_0.02_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_006144_002304.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_006144_002304.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_006144_002304.png,quality_report/human_audit_contact_sheets/audit_0202_jrc_tmf_2020_2023_se_asia_sumatra_02_stable_006144_002304.png,,,,,,,reviewer1,,
audit_0203,jrc_tmf_2020_2023_se_asia_sumatra_02_stable_005120_004096,val,positive,jrc_tmf_2020_2023_se_asia_sumatra_02_stable,se_asia_sumatra_02_stable,4096,5120,0.8017883301,0.0201157081,1057,52546,valid_0.80_0.85,change_0.02_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_005120_004096.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_005120_004096.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_005120_004096.png,quality_report/human_audit_contact_sheets/audit_0203_jrc_tmf_2020_2023_se_asia_sumatra_02_stable_005120_004096.png,,,,,,,reviewer1,,
audit_0204,jrc_tmf_2020_2023_congo_drc_01_004608_001024,train,positive,jrc_tmf_2020_2023_congo_drc_01,congo_drc_01,1024,4608,0.8471221924,0.0426175766,2366,55517,valid_0.80_0.85,change_0.02_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_drc_01_004608_001024.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_drc_01_004608_001024.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_drc_01_004608_001024.png,quality_report/human_audit_contact_sheets/audit_0204_jrc_tmf_2020_2023_congo_drc_01_004608_001024.png,,,,,,,reviewer1,,
audit_0205,jrc_tmf_2020_2023_se_asia_sumatra_02_stable_006912_002560,val,positive,jrc_tmf_2020_2023_se_asia_sumatra_02_stable,se_asia_sumatra_02_stable,2560,6912,0.8248443604,0.0114323769,618,54057,valid_0.80_0.85,change_0.005_0.02,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_006912_002560.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_006912_002560.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_006912_002560.png,quality_report/human_audit_contact_sheets/audit_0205_jrc_tmf_2020_2023_se_asia_sumatra_02_stable_006912_002560.png,,,,,,,reviewer1,,
audit_0206,jrc_tmf_2020_2023_se_asia_borneo_01_006656_000256,test,positive,jrc_tmf_2020_2023_se_asia_borneo_01,se_asia_borneo_01,256,6656,0.8295288086,0.0312339048,1698,54364,valid_0.80_0.85,change_0.02_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_borneo_01_006656_000256.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_borneo_01_006656_000256.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_borneo_01_006656_000256.png,quality_report/human_audit_contact_sheets/audit_0206_jrc_tmf_2020_2023_se_asia_borneo_01_006656_000256.png,,,,,,,reviewer1,,
audit_0207,jrc_tmf_2020_2023_se_asia_borneo_02_stable_006144_005376,train,positive,jrc_tmf_2020_2023_se_asia_borneo_02_stable,se_asia_borneo_02_stable,5376,6144,0.8058929443,0.0023478179,124,52815,valid_0.80_0.85,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_borneo_02_stable_006144_005376.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_borneo_02_stable_006144_005376.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_borneo_02_stable_006144_005376.png,quality_report/human_audit_contact_sheets/audit_0207_jrc_tmf_2020_2023_se_asia_borneo_02_stable_006144_005376.png,,,,,,,reviewer1,,
audit_0208,jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_006400,train,positive,jrc_tmf_2020_2023_se_asia_papua_01_stable,se_asia_papua_01_stable,6400,7168,0.8211822510,0.0273333705,1471,53817,valid_0.80_0.85,change_0.02_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_006400.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_006400.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_006400.png,quality_report/human_audit_contact_sheets/audit_0208_jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_006400.png,,,,,,,reviewer1,,
audit_0209,jrc_tmf_2020_2023_amazon_brazil_02_stable_005376_006400,train,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,6400,5376,0.8135986328,0.2862715679,15264,53320,valid_0.80_0.85,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_005376_006400.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_005376_006400.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_005376_006400.png,quality_report/human_audit_contact_sheets/audit_0209_jrc_tmf_2020_2023_amazon_brazil_02_stable_005376_006400.png,,,,,,,reviewer1,,
audit_0210,jrc_tmf_2020_2023_amazon_brazil_02_stable_005376_005376,train,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,5376,5376,0.8375091553,0.0974729900,5350,54887,valid_0.80_0.85,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_005376_005376.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_005376_005376.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_005376_005376.png,quality_report/human_audit_contact_sheets/audit_0210_jrc_tmf_2020_2023_amazon_brazil_02_stable_005376_005376.png,,,,,,,reviewer1,,
audit_0211,jrc_tmf_2020_2023_amazon_brazil_02_stable_005376_005888,train,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,5888,5376,0.9450225830,0.0865612840,5361,61933,valid_0.85_0.95,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_005376_005888.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_005376_005888.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_005376_005888.png,quality_report/human_audit_contact_sheets/audit_0211_jrc_tmf_2020_2023_amazon_brazil_02_stable_005376_005888.png,,,,,,,reviewer1,,
audit_0212,jrc_tmf_2020_2023_amazon_colombia_01_000768_004608,train,positive,jrc_tmf_2020_2023_amazon_colombia_01,amazon_colombia_01,4608,768,0.9615783691,0.1643657368,10358,63018,valid_0.95_0.99,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_colombia_01_000768_004608.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_colombia_01_000768_004608.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_colombia_01_000768_004608.png,quality_report/human_audit_contact_sheets/audit_0212_jrc_tmf_2020_2023_amazon_colombia_01_000768_004608.png,,,,,,,reviewer1,,
audit_0213,jrc_tmf_2020_2023_amazon_brazil_02_stable_003840_006656,test,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,6656,3840,0.9927368164,0.3835229019,24952,65060,valid_0.99_1.00,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_003840_006656.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_003840_006656.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_003840_006656.png,quality_report/human_audit_contact_sheets/audit_0213_jrc_tmf_2020_2023_amazon_brazil_02_stable_003840_006656.png,,,,,,,reviewer1,,
audit_0214,jrc_tmf_2020_2023_se_asia_sumatra_01_005120_001024,val,positive,jrc_tmf_2020_2023_se_asia_sumatra_01,se_asia_sumatra_01,1024,5120,0.8702850342,0.1782589638,10167,57035,valid_0.85_0.95,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_sumatra_01_005120_001024.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_sumatra_01_005120_001024.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_sumatra_01_005120_001024.png,quality_report/human_audit_contact_sheets/audit_0214_jrc_tmf_2020_2023_se_asia_sumatra_01_005120_001024.png,,,,,,,reviewer1,,
audit_0215,jrc_tmf_2020_2023_amazon_brazil_01_001024_006400,train,positive,jrc_tmf_2020_2023_amazon_brazil_01,amazon_brazil_01,6400,1024,0.9512329102,0.1669233237,10406,62340,valid_0.95_0.99,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_01_001024_006400.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_01_001024_006400.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_01_001024_006400.png,quality_report/human_audit_contact_sheets/audit_0215_jrc_tmf_2020_2023_amazon_brazil_01_001024_006400.png,,,,,,,reviewer1,,
audit_0216,jrc_tmf_2020_2023_amazon_brazil_01_005376_002048,train,positive,jrc_tmf_2020_2023_amazon_brazil_01,amazon_brazil_01,2048,5376,0.9965362549,0.2795479949,18257,65309,valid_0.99_1.00,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_01_005376_002048.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_01_005376_002048.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_01_005376_002048.png,quality_report/human_audit_contact_sheets/audit_0216_jrc_tmf_2020_2023_amazon_brazil_01_005376_002048.png,,,,,,,reviewer1,,
audit_0217,jrc_tmf_2020_2023_amazon_brazil_02_stable_004608_006400,test,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,6400,4608,0.9588470459,0.1229332103,7725,62839,valid_0.95_0.99,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_004608_006400.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_004608_006400.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_004608_006400.png,quality_report/human_audit_contact_sheets/audit_0217_jrc_tmf_2020_2023_amazon_brazil_02_stable_004608_006400.png,,,,,,,reviewer1,,
audit_0218,jrc_tmf_2020_2023_amazon_brazil_02_stable_005120_006400,train,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,6400,5120,0.9406585693,0.1249209207,7701,61647,valid_0.85_0.95,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_005120_006400.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_005120_006400.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_005120_006400.png,quality_report/human_audit_contact_sheets/audit_0218_jrc_tmf_2020_2023_amazon_brazil_02_stable_005120_006400.png,,,,,,,reviewer1,,
audit_0219,jrc_tmf_2020_2023_amazon_brazil_02_stable_003840_005888,train,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,5888,3840,0.9676055908,0.2586535884,16402,63413,valid_0.95_0.99,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_003840_005888.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_003840_005888.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_003840_005888.png,quality_report/human_audit_contact_sheets/audit_0219_jrc_tmf_2020_2023_amazon_brazil_02_stable_003840_005888.png,,,,,,,reviewer1,,
audit_0220,jrc_tmf_2020_2023_amazon_brazil_01_000768_006656,test,positive,jrc_tmf_2020_2023_amazon_brazil_01,amazon_brazil_01,6656,768,0.8909454346,0.2685951121,15683,58389,valid_0.85_0.95,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_01_000768_006656.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_01_000768_006656.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_01_000768_006656.png,quality_report/human_audit_contact_sheets/audit_0220_jrc_tmf_2020_2023_amazon_brazil_01_000768_006656.png,,,,,,,reviewer1,,
audit_0221,jrc_tmf_2020_2023_amazon_bolivia_01_001536_006400,val,positive,jrc_tmf_2020_2023_amazon_bolivia_01,amazon_bolivia_01,6400,1536,0.8535919189,0.0635848483,3557,55941,valid_0.85_0.95,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_bolivia_01_001536_006400.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_bolivia_01_001536_006400.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_bolivia_01_001536_006400.png,quality_report/human_audit_contact_sheets/audit_0221_jrc_tmf_2020_2023_amazon_bolivia_01_001536_006400.png,,,,,,,reviewer1,,
audit_0222,jrc_tmf_2020_2023_amazon_peru_02_stable_005376_001280,train,positive,jrc_tmf_2020_2023_amazon_peru_02_stable,amazon_peru_02_stable,1280,5376,0.9016265869,0.0577095568,3410,59089,valid_0.85_0.95,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_peru_02_stable_005376_001280.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_peru_02_stable_005376_001280.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_peru_02_stable_005376_001280.png,quality_report/human_audit_contact_sheets/audit_0222_jrc_tmf_2020_2023_amazon_peru_02_stable_005376_001280.png,,,,,,,reviewer1,,
audit_0223,jrc_tmf_2020_2023_amazon_brazil_01_000512_006144,test,positive,jrc_tmf_2020_2023_amazon_brazil_01,amazon_brazil_01,6144,512,0.8845520020,0.1303950319,7559,57970,valid_0.85_0.95,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_01_000512_006144.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_01_000512_006144.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_01_000512_006144.png,quality_report/human_audit_contact_sheets/audit_0223_jrc_tmf_2020_2023_amazon_brazil_01_000512_006144.png,,,,,,,reviewer1,,
audit_0224,jrc_tmf_2020_2023_amazon_brazil_02_stable_006144_001536,train,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,1536,6144,0.9657440186,0.0580651277,3675,63291,valid_0.95_0.99,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_006144_001536.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_006144_001536.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_006144_001536.png,quality_report/human_audit_contact_sheets/audit_0224_jrc_tmf_2020_2023_amazon_brazil_02_stable_006144_001536.png,,,,,,,reviewer1,,
audit_0225,jrc_tmf_2020_2023_amazon_brazil_01_002048_006400,train,positive,jrc_tmf_2020_2023_amazon_brazil_01,amazon_brazil_01,6400,2048,0.8604583740,0.1841960597,10387,56391,valid_0.85_0.95,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_01_002048_006400.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_01_002048_006400.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_01_002048_006400.png,quality_report/human_audit_contact_sheets/audit_0225_jrc_tmf_2020_2023_amazon_brazil_01_002048_006400.png,,,,,,,reviewer1,,
audit_0226,jrc_tmf_2020_2023_amazon_brazil_02_stable_005376_002048,train,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,2048,5376,0.8456726074,0.1082783010,6001,55422,valid_0.80_0.85,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_005376_002048.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_005376_002048.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_005376_002048.png,quality_report/human_audit_contact_sheets/audit_0226_jrc_tmf_2020_2023_amazon_brazil_02_stable_005376_002048.png,,,,,,,reviewer1,,
audit_0227,jrc_tmf_2020_2023_amazon_brazil_02_stable_005632_001792,train,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,1792,5632,0.9643707275,0.0750779260,4745,63201,valid_0.95_0.99,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_005632_001792.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_005632_001792.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_005632_001792.png,quality_report/human_audit_contact_sheets/audit_0227_jrc_tmf_2020_2023_amazon_brazil_02_stable_005632_001792.png,,,,,,,reviewer1,,
audit_0228,jrc_tmf_2020_2023_se_asia_borneo_01_005632_006144,train,positive,jrc_tmf_2020_2023_se_asia_borneo_01,se_asia_borneo_01,6144,5632,0.8372955322,0.0618154648,3392,54873,valid_0.80_0.85,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_borneo_01_005632_006144.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_borneo_01_005632_006144.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_borneo_01_005632_006144.png,quality_report/human_audit_contact_sheets/audit_0228_jrc_tmf_2020_2023_se_asia_borneo_01_005632_006144.png,,,,,,,reviewer1,,
audit_0229,jrc_tmf_2020_2023_amazon_brazil_02_stable_005632_006144,train,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,6144,5632,0.9317169189,0.0719116949,4391,61061,valid_0.85_0.95,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_005632_006144.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_005632_006144.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_005632_006144.png,quality_report/human_audit_contact_sheets/audit_0229_jrc_tmf_2020_2023_amazon_brazil_02_stable_005632_006144.png,,,,,,,reviewer1,,
audit_0230,jrc_tmf_2020_2023_se_asia_sumatra_01_003584_000768,train,positive,jrc_tmf_2020_2023_se_asia_sumatra_01,se_asia_sumatra_01,768,3584,0.8676300049,0.0831853115,4730,56861,valid_0.85_0.95,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_sumatra_01_003584_000768.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_sumatra_01_003584_000768.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_sumatra_01_003584_000768.png,quality_report/human_audit_contact_sheets/audit_0230_jrc_tmf_2020_2023_se_asia_sumatra_01_003584_000768.png,,,,,,,reviewer1,,
audit_0231,jrc_tmf_2020_2023_amazon_brazil_01_000000_005376,train,positive,jrc_tmf_2020_2023_amazon_brazil_01,amazon_brazil_01,5376,0,0.9865417480,0.0523092152,3382,64654,valid_0.95_0.99,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_01_000000_005376.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_01_000000_005376.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_01_000000_005376.png,quality_report/human_audit_contact_sheets/audit_0231_jrc_tmf_2020_2023_amazon_brazil_01_000000_005376.png,,,,,,,reviewer1,,
audit_0232,jrc_tmf_2020_2023_amazon_brazil_02_stable_003584_006912,test,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,6912,3584,0.9273071289,0.2884387547,17529,60772,valid_0.85_0.95,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_003584_006912.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_003584_006912.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_003584_006912.png,quality_report/human_audit_contact_sheets/audit_0232_jrc_tmf_2020_2023_amazon_brazil_02_stable_003584_006912.png,,,,,,,reviewer1,,
audit_0233,jrc_tmf_2020_2023_amazon_bolivia_01_001792_001536,train,positive,jrc_tmf_2020_2023_amazon_bolivia_01,amazon_bolivia_01,1536,1792,0.9932250977,0.2067688810,13459,65092,valid_0.99_1.00,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_bolivia_01_001792_001536.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_bolivia_01_001792_001536.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_bolivia_01_001792_001536.png,quality_report/human_audit_contact_sheets/audit_0233_jrc_tmf_2020_2023_amazon_bolivia_01_001792_001536.png,,,,,,,reviewer1,,
audit_0234,jrc_tmf_2020_2023_se_asia_sumatra_01_006400_006400,train,positive,jrc_tmf_2020_2023_se_asia_sumatra_01,se_asia_sumatra_01,6400,6400,0.9207458496,0.0806734944,4868,60342,valid_0.85_0.95,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_sumatra_01_006400_006400.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_sumatra_01_006400_006400.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_sumatra_01_006400_006400.png,quality_report/human_audit_contact_sheets/audit_0234_jrc_tmf_2020_2023_se_asia_sumatra_01_006400_006400.png,,,,,,,reviewer1,,
audit_0235,jrc_tmf_2020_2023_amazon_peru_01_005632_000512,test,positive,jrc_tmf_2020_2023_amazon_peru_01,amazon_peru_01,512,5632,0.9103088379,0.0693285058,4136,59658,valid_0.85_0.95,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_peru_01_005632_000512.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_peru_01_005632_000512.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_peru_01_005632_000512.png,quality_report/human_audit_contact_sheets/audit_0235_jrc_tmf_2020_2023_amazon_peru_01_005632_000512.png,,,,,,,reviewer1,,
audit_0236,jrc_tmf_2020_2023_amazon_brazil_02_stable_006144_001792,train,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,1792,6144,0.9009246826,0.0766390597,4525,59043,valid_0.85_0.95,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_006144_001792.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_006144_001792.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_006144_001792.png,quality_report/human_audit_contact_sheets/audit_0236_jrc_tmf_2020_2023_amazon_brazil_02_stable_006144_001792.png,,,,,,,reviewer1,,
audit_0237,jrc_tmf_2020_2023_amazon_brazil_01_000512_006400,test,positive,jrc_tmf_2020_2023_amazon_brazil_01,amazon_brazil_01,6400,512,0.9003601074,0.0934311765,5513,59006,valid_0.85_0.95,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_01_000512_006400.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_01_000512_006400.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_01_000512_006400.png,quality_report/human_audit_contact_sheets/audit_0237_jrc_tmf_2020_2023_amazon_brazil_01_000512_006400.png,,,,,,,reviewer1,,
audit_0238,jrc_tmf_2020_2023_amazon_brazil_02_stable_003584_006656,test,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,6656,3584,0.9515380859,0.1235728031,7706,62360,valid_0.95_0.99,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_003584_006656.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_003584_006656.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_003584_006656.png,quality_report/human_audit_contact_sheets/audit_0238_jrc_tmf_2020_2023_amazon_brazil_02_stable_003584_006656.png,,,,,,,reviewer1,,
